seccion,municipio_clave,municipio,distrito_local,distrito_federal,tipo_seccion,tipo_codigo,centroide_lon,centroide_lat
2014,10,EL FUERTE,1,4,RURAL,4,-108.691198,26.184013
2015,10,EL FUERTE,1,4,RURAL,4,-108.753413,26.193674
2016,10,EL FUERTE,1,4,RURAL,4,-108.863215,26.174481
2017,10,EL FUERTE,1,4,RURAL,4,-108.765135,26.15889
2018,10,EL FUERTE,1,4,RURAL,4,-108.76248,26.155928
2019,10,EL FUERTE,1,4,RURAL,4,-108.728594,26.146562
2020,10,EL FUERTE,1,4,RURAL,4,-108.723395,26.102626
2021,10,EL FUERTE,1,4,RURAL,4,-108.772616,26.114357
2022,10,EL FUERTE,1,4,RURAL,4,-108.822192,26.095361
2023,10,EL FUERTE,1,4,URBANA,2,-108.769291,26.085119
2024,10,EL FUERTE,1,4,URBANA,2,-108.754552,26.085998
2025,10,EL FUERTE,1,4,URBANA,2,-108.757962,26.083456
2026,10,EL FUERTE,1,4,URBANA,2,-108.756985,26.08133
2027,10,EL FUERTE,1,4,URBANA,2,-108.751087,26.078568
2028,10,EL FUERTE,1,4,URBANA,2,-108.755774,26.077536
2029,10,EL FUERTE,1,4,URBANA,2,-108.761421,26.080823
2030,10,EL FUERTE,1,4,URBANA,2,-108.763846,26.081664
2031,10,EL FUERTE,1,4,URBANA,2,-108.762761,26.0776
2032,10,EL FUERTE,1,4,URBANA,2,-108.754443,26.072924
2033,10,EL FUERTE,1,4,URBANA,2,-108.765049,26.074819
2034,10,EL FUERTE,1,4,URBANA,2,-108.774622,26.071709
2035,10,EL FUERTE,1,4,URBANA,2,-108.771679,26.07748
2036,10,EL FUERTE,1,4,RURAL,4,-108.730727,26.032891
2037,10,EL FUERTE,1,4,RURAL,4,-108.646316,26.068521
2039,10,EL FUERTE,1,4,RURAL,4,-108.762558,26.050473
2040,10,EL FUERTE,1,4,RURAL,4,-108.787021,26.063074
2041,10,EL FUERTE,1,4,MIXTA,3,-108.803204,26.052847
2042,10,EL FUERTE,1,4,URBANA,2,-108.79532,26.05118
2043,10,EL FUERTE,1,4,URBANA,2,-108.79781,26.048445
2044,10,EL FUERTE,1,4,MIXTA,3,-108.791597,26.042655
2045,10,EL FUERTE,1,4,RURAL,4,-108.877795,26.021934
2046,10,EL FUERTE,1,4,RURAL,4,-108.892394,26.08613
2047,10,EL FUERTE,1,4,MIXTA,3,-108.827448,26.036896
2048,10,EL FUERTE,1,4,MIXTA,3,-108.806962,26.027801
2049,10,EL FUERTE,1,4,MIXTA,3,-108.847465,26.020733
2050,10,EL FUERTE,1,4,URBANA,2,-108.833083,26.013144
2051,10,EL FUERTE,1,4,RURAL,4,-108.682039,25.944348
2052,10,EL FUERTE,1,4,RURAL,4,-108.742825,25.954887
2053,10,EL FUERTE,1,4,RURAL,4,-108.815864,26.016747
2054,10,EL FUERTE,1,4,RURAL,4,-108.794496,25.98062
2055,10,EL FUERTE,1,4,RURAL,4,-108.84598,25.993797
2056,10,EL FUERTE,1,4,RURAL,4,-108.832879,26.00122
2057,10,EL FUERTE,1,4,RURAL,4,-108.935217,26.039013
2058,10,EL FUERTE,1,4,RURAL,4,-108.85069,25.992007
2059,10,EL FUERTE,1,4,RURAL,4,-108.858844,25.986357
2060,10,EL FUERTE,1,4,RURAL,4,-108.881113,25.998417
2061,10,EL FUERTE,1,4,URBANA,2,-108.864429,25.973307
2062,10,EL FUERTE,1,4,URBANA,2,-108.8758,25.972492
2063,10,EL FUERTE,1,4,RURAL,4,-108.891403,25.976514
2064,10,EL FUERTE,1,4,RURAL,4,-108.942094,25.992581
2065,10,EL FUERTE,1,4,MIXTA,3,-108.911059,25.97582
2066,10,EL FUERTE,1,4,URBANA,2,-108.901936,25.967955
2067,10,EL FUERTE,1,4,URBANA,2,-108.898051,25.965876
2068,10,EL FUERTE,1,4,URBANA,2,-108.905813,25.95998
2069,10,EL FUERTE,1,4,MIXTA,3,-108.880146,25.945802
2070,10,EL FUERTE,1,4,URBANA,2,-108.893014,25.962809
2071,10,EL FUERTE,1,4,RURAL,4,-108.842243,25.930809
2072,10,EL FUERTE,1,4,URBANA,2,-108.927936,25.953876
2073,10,EL FUERTE,1,4,MIXTA,3,-108.915723,25.947741
2074,10,EL FUERTE,1,4,URBANA,2,-108.929348,25.949959
2075,10,EL FUERTE,1,4,URBANA,2,-108.935179,25.947213
2076,10,EL FUERTE,1,4,MIXTA,3,-108.933479,25.957739
2077,10,EL FUERTE,1,4,RURAL,4,-108.950975,25.971649
2078,10,EL FUERTE,1,4,RURAL,4,-108.966377,25.967391
2079,10,EL FUERTE,1,4,MIXTA,3,-108.972488,25.941863
2080,10,EL FUERTE,1,4,URBANA,2,-108.977029,25.957618
2081,10,EL FUERTE,1,4,RURAL,4,-108.981701,25.99713
2082,10,EL FUERTE,1,4,URBANA,2,-108.930717,25.942668
2083,10,EL FUERTE,1,4,URBANA,2,-108.926455,25.941424
2084,10,EL FUERTE,1,4,RURAL,4,-108.757257,25.920155
2085,20,JUAN JOSE RIOS,1,4,URBANA,2,-108.723075,25.910999
2086,20,JUAN JOSE RIOS,1,4,MIXTA,3,-108.776432,25.858075
2087,20,JUAN JOSE RIOS,1,4,RURAL,4,-108.690351,25.880873
2088,10,EL FUERTE,1,4,RURAL,4,-108.800866,25.915735
2089,10,EL FUERTE,1,4,RURAL,4,-108.820431,25.875818
2090,10,EL FUERTE,1,4,RURAL,4,-108.894828,25.913815
2091,10,EL FUERTE,1,4,MIXTA,3,-108.949523,25.919433
2092,10,EL FUERTE,1,4,MIXTA,3,-108.923319,25.927148
2093,10,EL FUERTE,1,4,URBANA,2,-108.933908,25.9137
2094,10,EL FUERTE,1,4,RURAL,4,-108.974083,25.92184
2095,10,EL FUERTE,1,4,RURAL,4,-108.947576,25.932195
2096,10,EL FUERTE,1,4,RURAL,4,-108.941349,25.907554
2097,10,EL FUERTE,1,4,RURAL,4,-108.96229,25.89205
2098,10,EL FUERTE,1,4,RURAL,4,-108.901902,25.856172
2099,10,EL FUERTE,1,4,RURAL,4,-108.880216,25.874583
2100,10,EL FUERTE,1,4,RURAL,4,-108.864921,25.840296
2101,11,GUASAVE,7,4,MIXTA,3,-108.467045,25.595738
2102,11,GUASAVE,8,4,URBANA,2,-108.461279,25.589866
2103,11,GUASAVE,8,4,URBANA,2,-108.457303,25.589325
2104,11,GUASAVE,8,4,URBANA,2,-108.455783,25.587497
2105,11,GUASAVE,8,4,URBANA,2,-108.455019,25.584746
2106,11,GUASAVE,8,4,URBANA,2,-108.458568,25.585292
2107,11,GUASAVE,8,4,URBANA,2,-108.461178,25.586664
2108,11,GUASAVE,7,4,URBANA,2,-108.464539,25.588538
2109,11,GUASAVE,7,4,URBANA,2,-108.465618,25.586715
2110,11,GUASAVE,7,4,URBANA,2,-108.469405,25.589248
2111,11,GUASAVE,7,4,URBANA,2,-108.470651,25.584316
2112,11,GUASAVE,8,4,URBANA,2,-108.461283,25.583112
2113,11,GUASAVE,8,4,URBANA,2,-108.459769,25.581014
2114,11,GUASAVE,7,4,URBANA,2,-108.46097,25.577755
2115,11,GUASAVE,7,4,URBANA,2,-108.463732,25.577029
2116,11,GUASAVE,7,4,URBANA,2,-108.466557,25.577151
2117,11,GUASAVE,7,4,URBANA,2,-108.468544,25.579626
2118,11,GUASAVE,7,4,URBANA,2,-108.473371,25.578556
2119,11,GUASAVE,7,4,URBANA,2,-108.484523,25.577171
2120,11,GUASAVE,7,4,URBANA,2,-108.477177,25.575008
2121,11,GUASAVE,7,4,URBANA,2,-108.472446,25.575512
2122,11,GUASAVE,7,4,URBANA,2,-108.467869,25.573697
2123,11,GUASAVE,7,4,URBANA,2,-108.465011,25.572398
2124,11,GUASAVE,7,4,URBANA,2,-108.46268,25.574077
2125,11,GUASAVE,7,4,URBANA,2,-108.46063,25.576167
2126,11,GUASAVE,7,4,URBANA,2,-108.458311,25.575392
2127,11,GUASAVE,7,4,URBANA,2,-108.461047,25.57307
2128,11,GUASAVE,8,4,URBANA,2,-108.458422,25.571197
2129,11,GUASAVE,8,4,URBANA,2,-108.461157,25.570121
2130,11,GUASAVE,8,4,URBANA,2,-108.464111,25.569231
2131,11,GUASAVE,8,4,URBANA,2,-108.466108,25.568094
2132,11,GUASAVE,7,4,URBANA,2,-108.470916,25.570507
2133,11,GUASAVE,7,4,URBANA,2,-108.471479,25.572848
2134,11,GUASAVE,7,4,URBANA,2,-108.476238,25.571784
2135,11,GUASAVE,7,4,URBANA,2,-108.475568,25.569431
2136,11,GUASAVE,7,4,URBANA,2,-108.491425,25.569644
2137,11,GUASAVE,7,4,URBANA,2,-108.47452,25.565809
2138,11,GUASAVE,8,4,URBANA,2,-108.474026,25.563964
2139,11,GUASAVE,8,4,URBANA,2,-108.469762,25.567241
2140,11,GUASAVE,8,4,URBANA,2,-108.469175,25.56369
2141,11,GUASAVE,8,4,URBANA,2,-108.466886,25.564513
2142,11,GUASAVE,8,4,URBANA,2,-108.465066,25.564937
2143,11,GUASAVE,8,4,URBANA,2,-108.463798,25.56594
2144,11,GUASAVE,8,4,URBANA,2,-108.461877,25.566337
2145,11,GUASAVE,8,4,URBANA,2,-108.459948,25.567076
2146,11,GUASAVE,8,4,URBANA,2,-108.457869,25.568058
2147,11,GUASAVE,8,4,URBANA,2,-108.456959,25.564369
2148,11,GUASAVE,8,4,URBANA,2,-108.458822,25.564782
2149,11,GUASAVE,8,4,URBANA,2,-108.460032,25.56331
2150,11,GUASAVE,8,4,URBANA,2,-108.462855,25.562309
2151,11,GUASAVE,8,4,URBANA,2,-108.465029,25.562097
2152,11,GUASAVE,8,4,URBANA,2,-108.466591,25.561067
2153,11,GUASAVE,8,4,URBANA,2,-108.468885,25.561475
2154,11,GUASAVE,8,4,URBANA,2,-108.47385,25.561803
2156,11,GUASAVE,8,4,URBANA,2,-108.476351,25.54878
2157,11,GUASAVE,8,4,URBANA,2,-108.471541,25.558478
2158,11,GUASAVE,8,4,URBANA,2,-108.469658,25.559362
2159,11,GUASAVE,8,4,URBANA,2,-108.466199,25.558807
2160,11,GUASAVE,8,4,URBANA,2,-108.464698,25.558921
2161,11,GUASAVE,8,4,URBANA,2,-108.462112,25.559707
2162,11,GUASAVE,8,4,URBANA,2,-108.459497,25.560236
2163,11,GUASAVE,8,4,URBANA,2,-108.457108,25.562002
2164,11,GUASAVE,8,4,URBANA,2,-108.454835,25.559019
2165,11,GUASAVE,8,4,URBANA,2,-108.457369,25.559554
2166,11,GUASAVE,8,4,URBANA,2,-108.456952,25.557396
2167,11,GUASAVE,8,4,URBANA,2,-108.459648,25.557364
2168,11,GUASAVE,8,4,URBANA,2,-108.46164,25.557648
2169,11,GUASAVE,8,4,URBANA,2,-108.463608,25.556483
2170,11,GUASAVE,8,4,URBANA,2,-108.465118,25.556378
2171,11,GUASAVE,8,4,URBANA,2,-108.466599,25.557028
2172,11,GUASAVE,8,4,URBANA,2,-108.46691,25.555089
2173,11,GUASAVE,8,4,URBANA,2,-108.47007,25.556198
2174,11,GUASAVE,8,4,URBANA,2,-108.471704,25.55478
2175,11,GUASAVE,8,4,URBANA,2,-108.471816,25.551762
2176,11,GUASAVE,8,4,URBANA,2,-108.469412,25.548602
2177,11,GUASAVE,8,4,URBANA,2,-108.469501,25.553961
2178,11,GUASAVE,8,4,URBANA,2,-108.466195,25.551382
2179,11,GUASAVE,8,4,URBANA,2,-108.462293,25.551888
2180,11,GUASAVE,8,4,URBANA,2,-108.459022,25.551731
2181,11,GUASAVE,8,4,URBANA,2,-108.456189,25.555715
2182,11,GUASAVE,8,4,URBANA,2,-108.453477,25.55581
2183,11,GUASAVE,8,4,URBANA,2,-108.453227,25.553743
2184,11,GUASAVE,8,4,URBANA,2,-108.456594,25.552118
2185,11,GUASAVE,8,4,URBANA,2,-108.452681,25.551784
2186,11,GUASAVE,8,4,URBANA,2,-108.451486,25.548322
2187,20,JUAN JOSE RIOS,7,4,RURAL,4,-108.764941,25.811666
2188,20,JUAN JOSE RIOS,7,4,RURAL,4,-108.737299,25.783011
2189,20,JUAN JOSE RIOS,7,4,RURAL,4,-108.768451,25.782016
2190,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.807335,25.778569
2191,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.820059,25.761369
2192,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.817855,25.759714
2193,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.813499,25.760041
2194,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.815458,25.757254
2195,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.811166,25.757808
2196,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.805384,25.753693
2197,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.809088,25.754391
2198,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.810334,25.753401
2199,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.810903,25.752345
2200,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.813334,25.753219
2201,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.816677,25.755491
2202,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.819935,25.757459
2203,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.822131,25.759273
2204,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.824288,25.760576
2205,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.826768,25.761944
2206,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.828592,25.75963
2207,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.826283,25.757718
2208,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.824113,25.756425
2209,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.821657,25.754961
2210,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.814746,25.75236
2211,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.819233,25.752756
2212,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.816277,25.750982
2213,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.813729,25.749673
2214,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.8189,25.746464
2215,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.820429,25.750555
2216,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.823401,25.752455
2217,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.826787,25.752589
2218,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.828765,25.754006
2219,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.83008,25.757461
2220,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.832077,25.754806
2221,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.825906,25.747717
2222,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.821783,25.74898
2223,20,JUAN JOSE RIOS,7,4,RURAL,4,-108.752378,25.736729
2224,11,GUASAVE,7,4,RURAL,4,-108.528313,25.718475
2225,11,GUASAVE,7,4,RURAL,4,-108.489512,25.707372
2226,11,GUASAVE,7,4,URBANA,2,-108.492923,25.747784
2227,11,GUASAVE,7,4,URBANA,2,-108.483445,25.734009
2228,11,GUASAVE,7,4,URBANA,2,-108.467394,25.73176
2229,11,GUASAVE,7,4,URBANA,2,-108.483758,25.7308
2230,11,GUASAVE,7,4,URBANA,2,-108.499107,25.730912
2231,11,GUASAVE,7,4,URBANA,2,-108.492984,25.721055
2232,11,GUASAVE,7,4,MIXTA,3,-108.471443,25.718141
2233,11,GUASAVE,7,4,RURAL,4,-108.452912,25.723485
2234,11,GUASAVE,8,4,RURAL,4,-108.36557,25.754898
2235,11,GUASAVE,8,4,URBANA,2,-108.401625,25.720238
2236,11,GUASAVE,8,4,URBANA,2,-108.397703,25.726967
2237,11,GUASAVE,8,4,URBANA,2,-108.396465,25.727931
2238,11,GUASAVE,8,4,URBANA,2,-108.399137,25.747577
2239,11,GUASAVE,8,4,RURAL,4,-108.341119,25.752273
2240,11,GUASAVE,8,4,MIXTA,3,-108.331863,25.731938
2241,11,GUASAVE,8,4,URBANA,2,-108.345787,25.734635
2242,11,GUASAVE,8,4,URBANA,2,-108.342196,25.732962
2243,11,GUASAVE,8,4,URBANA,2,-108.346098,25.731584
2244,11,GUASAVE,8,4,URBANA,2,-108.348936,25.730623
2245,11,GUASAVE,8,4,URBANA,2,-108.344852,25.727876
2246,11,GUASAVE,8,4,MIXTA,3,-108.354593,25.727811
2247,11,GUASAVE,8,4,RURAL,4,-108.314942,25.721581
2248,11,GUASAVE,8,4,URBANA,2,-108.309742,25.716072
2249,11,GUASAVE,8,4,URBANA,2,-108.305964,25.713794
2250,11,GUASAVE,8,4,URBANA,2,-108.299802,25.712611
2251,11,GUASAVE,8,4,URBANA,2,-108.308936,25.706675
2252,11,GUASAVE,8,4,URBANA,2,-108.311637,25.707795
2253,11,GUASAVE,8,4,URBANA,2,-108.31497,25.71188
2254,11,GUASAVE,8,4,MIXTA,3,-108.325065,25.704274
2255,11,GUASAVE,8,4,URBANA,2,-108.311795,25.702692
2256,11,GUASAVE,8,4,URBANA,2,-108.307097,25.699402
2257,11,GUASAVE,8,4,URBANA,2,-108.317926,25.693958
2258,11,GUASAVE,8,4,MIXTA,3,-108.357965,25.704672
2259,11,GUASAVE,8,4,URBANA,2,-108.349946,25.70757
2260,11,GUASAVE,8,4,URBANA,2,-108.345936,25.709557
2261,11,GUASAVE,8,4,MIXTA,3,-108.336568,25.707906
2262,11,GUASAVE,8,4,URBANA,2,-108.340888,25.703352
2263,11,GUASAVE,8,4,URBANA,2,-108.345351,25.701781
2264,11,GUASAVE,8,4,RURAL,4,-108.369761,25.714326
2265,11,GUASAVE,8,4,RURAL,4,-108.427548,25.71433
2266,11,GUASAVE,7,4,MIXTA,3,-108.742563,25.710216
2267,11,GUASAVE,7,4,URBANA,2,-108.725221,25.712226
2268,11,GUASAVE,7,4,URBANA,2,-108.723189,25.709787
2269,11,GUASAVE,7,4,URBANA,2,-108.72577,25.706043
2270,11,GUASAVE,7,4,URBANA,2,-108.7289,25.707807
2271,11,GUASAVE,7,4,MIXTA,3,-108.731477,25.709265
2272,11,GUASAVE,7,4,URBANA,2,-108.720397,25.708865
2273,11,GUASAVE,7,4,URBANA,2,-108.718662,25.707465
2274,11,GUASAVE,7,4,URBANA,2,-108.720984,25.705884
2275,11,GUASAVE,7,4,URBANA,2,-108.708872,25.709947
2276,11,GUASAVE,7,4,URBANA,2,-108.714646,25.704214
2277,11,GUASAVE,7,4,URBANA,2,-108.716665,25.701275
2278,11,GUASAVE,7,4,URBANA,2,-108.719745,25.702124
2279,11,GUASAVE,7,4,URBANA,2,-108.721142,25.703862
2280,11,GUASAVE,7,4,URBANA,2,-108.723019,25.704932
2281,11,GUASAVE,7,4,MIXTA,3,-108.745121,25.680855
2282,11,GUASAVE,7,4,URBANA,2,-108.717656,25.699805
2283,20,JUAN JOSE RIOS,7,4,MIXTA,3,-108.818135,25.668123
2284,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.831392,25.720051
2285,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.809806,25.695102
2286,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.814538,25.69754
2287,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.817335,25.695439
2288,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.811131,25.692532
2289,11,GUASAVE,7,4,URBANA,2,-108.713797,25.696754
2290,11,GUASAVE,7,4,URBANA,2,-108.710645,25.70205
2291,11,GUASAVE,7,4,RURAL,4,-108.699301,25.699593
2292,11,GUASAVE,7,4,RURAL,4,-108.667456,25.695314
2293,11,GUASAVE,7,4,MIXTA,3,-108.661886,25.681827
2294,11,GUASAVE,7,4,MIXTA,3,-108.687532,25.67529
2295,11,GUASAVE,7,4,RURAL,4,-108.587494,25.695461
2296,11,GUASAVE,7,4,RURAL,4,-108.527444,25.683517
2297,11,GUASAVE,7,4,RURAL,4,-108.500969,25.666302
2298,11,GUASAVE,7,4,MIXTA,3,-108.453819,25.696929
2299,11,GUASAVE,7,4,MIXTA,3,-108.447201,25.67672
2300,11,GUASAVE,7,4,MIXTA,3,-108.451851,25.664219
2301,11,GUASAVE,7,4,MIXTA,3,-108.464621,25.661482
2302,11,GUASAVE,7,4,URBANA,2,-108.459207,25.653092
2303,11,GUASAVE,8,4,RURAL,4,-108.428218,25.689996
2304,11,GUASAVE,8,4,URBANA,2,-108.382109,25.681985
2305,11,GUASAVE,8,4,URBANA,2,-108.394451,25.693981
2306,11,GUASAVE,8,4,MIXTA,3,-108.338506,25.681155
2307,11,GUASAVE,8,4,URBANA,2,-108.366029,25.689142
2308,11,GUASAVE,8,4,URBANA,2,-108.360286,25.687961
2309,11,GUASAVE,8,4,URBANA,2,-108.367016,25.677918
2310,11,GUASAVE,8,4,URBANA,2,-108.368472,25.666503
2311,11,GUASAVE,8,4,RURAL,4,-108.420978,25.670467
2312,11,GUASAVE,8,4,RURAL,4,-108.372834,25.654959
2313,11,GUASAVE,8,4,RURAL,4,-108.379581,25.642655
2314,11,GUASAVE,8,4,RURAL,4,-108.316388,25.649011
2315,11,GUASAVE,8,4,RURAL,4,-108.399399,25.666508
2316,11,GUASAVE,8,4,RURAL,4,-108.433145,25.646672
2317,11,GUASAVE,8,4,RURAL,4,-108.422892,25.651759
2318,11,GUASAVE,8,4,RURAL,4,-108.433,25.636515
2319,11,GUASAVE,7,4,RURAL,4,-108.460724,25.6455
2320,11,GUASAVE,7,4,URBANA,2,-108.619271,25.668206
2321,11,GUASAVE,7,4,URBANA,2,-108.620341,25.665944
2322,11,GUASAVE,7,4,URBANA,2,-108.621513,25.664174
2323,11,GUASAVE,7,4,URBANA,2,-108.61755,25.664226
2324,11,GUASAVE,7,4,URBANA,2,-108.615279,25.661973
2325,11,GUASAVE,7,4,URBANA,2,-108.617133,25.659402
2326,11,GUASAVE,7,4,MIXTA,3,-108.618261,25.657759
2327,11,GUASAVE,7,4,URBANA,2,-108.621635,25.656071
2328,11,GUASAVE,7,4,URBANA,2,-108.626083,25.658555
2329,11,GUASAVE,7,4,URBANA,2,-108.638078,25.673462
2330,11,GUASAVE,7,4,URBANA,2,-108.63808,25.66613
2331,11,GUASAVE,7,4,URBANA,2,-108.636713,25.664774
2332,11,GUASAVE,7,4,URBANA,2,-108.634744,25.663974
2333,11,GUASAVE,7,4,URBANA,2,-108.632628,25.663307
2334,11,GUASAVE,7,4,URBANA,2,-108.633923,25.661604
2335,11,GUASAVE,7,4,URBANA,2,-108.636986,25.66293
2336,11,GUASAVE,7,4,URBANA,2,-108.641188,25.664809
2337,11,GUASAVE,7,4,URBANA,2,-108.65159,25.659555
2338,11,GUASAVE,7,4,URBANA,2,-108.637924,25.66141
2339,11,GUASAVE,7,4,URBANA,2,-108.636704,25.659776
2340,11,GUASAVE,7,4,URBANA,2,-108.643298,25.654823
2341,11,GUASAVE,7,4,RURAL,4,-108.706496,25.652662
2342,11,GUASAVE,7,4,URBANA,2,-108.631165,25.662104
2343,11,GUASAVE,7,4,MIXTA,3,-108.627642,25.662205
2344,11,GUASAVE,7,4,URBANA,2,-108.636215,25.652592
2345,11,GUASAVE,7,4,RURAL,4,-108.635476,25.658691
2346,11,GUASAVE,7,4,RURAL,4,-108.667891,25.644737
2347,11,GUASAVE,7,4,RURAL,4,-108.607587,25.659615
2348,11,GUASAVE,7,4,RURAL,4,-108.610106,25.645959
2349,11,GUASAVE,7,4,RURAL,4,-108.469713,25.635545
2350,11,GUASAVE,7,4,RURAL,4,-108.464524,25.622538
2351,11,GUASAVE,8,4,RURAL,4,-108.43596,25.623079
2352,11,GUASAVE,8,4,URBANA,2,-108.390032,25.6274
2353,11,GUASAVE,8,4,URBANA,2,-108.396596,25.622082
2354,11,GUASAVE,8,4,URBANA,2,-108.400057,25.625601
2355,11,GUASAVE,8,4,URBANA,2,-108.41038,25.627538
2356,11,GUASAVE,8,4,URBANA,2,-108.400616,25.620706
2357,11,GUASAVE,8,4,RURAL,4,-108.350105,25.645719
2358,11,GUASAVE,8,4,RURAL,4,-108.28569,25.637816
2359,11,GUASAVE,8,4,MIXTA,3,-108.249195,25.599153
2360,11,GUASAVE,8,4,URBANA,2,-108.221125,25.599309
2361,11,GUASAVE,8,4,URBANA,2,-108.221447,25.590186
2362,11,GUASAVE,8,4,RURAL,4,-108.223667,25.616578
2363,11,GUASAVE,8,4,RURAL,4,-108.229707,25.575491
2364,11,GUASAVE,8,4,RURAL,4,-108.303599,25.611408
2365,11,GUASAVE,8,4,RURAL,4,-108.341568,25.615106
2366,11,GUASAVE,8,4,URBANA,2,-108.402818,25.613635
2367,11,GUASAVE,8,4,URBANA,2,-108.418901,25.61554
2368,11,GUASAVE,8,4,MIXTA,3,-108.445782,25.612992
2369,11,GUASAVE,8,4,MIXTA,3,-108.436402,25.602235
2370,11,GUASAVE,8,4,URBANA,2,-108.445805,25.605172
2371,11,GUASAVE,8,4,RURAL,4,-108.455786,25.599511
2372,11,GUASAVE,7,4,MIXTA,3,-108.50692,25.629564
2373,11,GUASAVE,7,4,URBANA,2,-108.483897,25.608547
2374,11,GUASAVE,7,4,URBANA,2,-108.479498,25.603094
2375,11,GUASAVE,7,4,URBANA,2,-108.475159,25.600258
2376,11,GUASAVE,7,4,MIXTA,3,-108.496989,25.599853
2377,11,GUASAVE,7,4,RURAL,4,-108.571683,25.644415
2379,11,GUASAVE,7,4,URBANA,2,-108.717892,25.633256
2380,11,GUASAVE,7,4,URBANA,2,-108.709854,25.62847
2381,11,GUASAVE,7,4,URBANA,2,-108.71198,25.624674
2382,11,GUASAVE,7,4,URBANA,2,-108.720108,25.623902
2383,11,GUASAVE,7,4,MIXTA,3,-108.739138,25.645039
2384,11,GUASAVE,7,4,MIXTA,3,-108.715178,25.610622
2385,11,GUASAVE,7,4,MIXTA,3,-108.721164,25.588909
2386,11,GUASAVE,7,4,RURAL,4,-108.776272,25.583107
2387,11,GUASAVE,7,4,MIXTA,3,-108.799425,25.636057
2388,11,GUASAVE,7,4,MIXTA,3,-108.79706,25.61322
2389,20,JUAN JOSE RIOS,7,4,MIXTA,3,-108.825043,25.574934
2390,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.855557,25.565496
2391,20,JUAN JOSE RIOS,7,4,URBANA,2,-108.853157,25.564337
2392,11,GUASAVE,7,4,RURAL,4,-108.64865,25.610683
2393,11,GUASAVE,7,4,RURAL,4,-108.544761,25.613964
2394,11,GUASAVE,7,4,MIXTA,3,-108.574674,25.585386
2395,11,GUASAVE,7,4,MIXTA,3,-108.599265,25.598796
2396,11,GUASAVE,7,4,RURAL,4,-108.532206,25.599265
2397,11,GUASAVE,7,4,RURAL,4,-108.508918,25.586163
2398,11,GUASAVE,8,4,RURAL,4,-108.448236,25.593318
2399,11,GUASAVE,8,4,URBANA,2,-108.397052,25.594038
2400,11,GUASAVE,8,4,URBANA,2,-108.417375,25.587843
2401,11,GUASAVE,8,4,MIXTA,3,-108.425227,25.594929
2402,11,GUASAVE,8,4,RURAL,4,-108.300386,25.59254
2403,11,GUASAVE,8,4,RURAL,4,-108.22392,25.556745
2404,11,GUASAVE,8,4,RURAL,4,-108.246539,25.526557
2405,11,GUASAVE,8,4,RURAL,4,-108.295482,25.571545
2406,11,GUASAVE,8,4,RURAL,4,-108.367843,25.579649
2407,11,GUASAVE,8,4,RURAL,4,-108.43864,25.579232
2408,11,GUASAVE,8,4,URBANA,2,-108.447595,25.56329
2409,11,GUASAVE,8,4,URBANA,2,-108.443701,25.568594
2410,11,GUASAVE,8,4,URBANA,2,-108.45193,25.571153
2411,11,GUASAVE,7,4,RURAL,4,-108.553396,25.571468
2412,11,GUASAVE,7,4,RURAL,4,-108.54233,25.562599
2413,11,GUASAVE,7,4,RURAL,4,-108.57697,25.547718
